23:27:41,2022-11-22, Артилерійський обстріл Херсона з Лівобережжя.
23:01:48,2022-11-22,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
19:14:18,2022-11-22, Каховський район — ураження сил ворога.
18:36:06,2022-11-22,Пан Тарас Чмут закликає вас зробити свій внесок у бавовну в Криму.   https://send.monobank.ua/jar/5nvnTnxviE
18:08:18,2022-11-22," Білгородщина, рф, працює вороже ППО."
18:07:04,2022-11-22,"Севастополь, Крим, працює вороже ППО."
16:14:30,2022-11-22, Знову вибухи у Херсоні. Сьогодні місто під масованим артилерійським вогнем окупантів з лівого берега Дніпра.
14:38:34,2022-11-22," Вибухи у тимчасово окупованому Токмаку, Запорізької області."
12:52:33,2022-11-22,"Міноборони оприлюднило статистику по російській ракетах. Згідно наявної інфографіки: З 900 (+48) Іскандерів - 829 запущено, 119 залишилось; З 470 Оніксів - 123 запущено, 347 залишилось; З 8000 С-300 - 1020 запущено, 6980 залишилось; З 500 (+120) Калібрів - 391 було запущено, 229 лишилось; З 144 (+120) х-101 - 132 було запущено, 132 лишилось; З 300 Х-555 - 150 запущено, 150 лишилось; З 370 х-22/32 - 250 було запущено, 120 лишилось; З 500 х-35(+360) - 504 було запущено, 356 лишилось; З 43 (+16) х-47м2 - 16 було запущено, 43 лишились.  "
11:22:56,2022-11-22, Вибухи у Херсоні. Місто під обстрілом з ГП.
10:35:19,2022-11-22,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
09:13:29,2022-11-22,"На Білгородщині риють засічні окопи, немов це їм допоможе. Як там Київ за три дні? Доброго ранку "
07:08:37,2022-11-22, Вибухи у Херсоні.
23:26:02,2022-11-21, Вибухи у Краматорську.
21:08:07,2022-11-21,Херсонська область під обстрілом з ЗРК С-300 окупованих територій.  Пройдіть в укриття.
20:49:53,2022-11-21, Харківщина - вибухи.
20:45:58,2022-11-21,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
18:31:19,2022-11-21,Херсонська область під обстрілом з ЗРК С-300 окупованих територій.  Пройдіть в укриття.
17:19:24,2022-11-21, Повідомляють про вибухи у Херсонській області.
12:24:07,2022-11-21," Херсонська облрада: ""знову прильоти в Херсоні, знову по цивільній інфраструктурі.  Є поранені цивільні, медична допомога надається."""
11:18:47,2022-11-21, Повторні вибухи у Херсоні. Працює ворожа артилерія.
10:28:49,2022-11-21, Вибухи у Херсоні.
10:08:19,2022-11-21,"Я трохи звільнився, тому пропоную задавати ваші питання, відгуки у ing. На часті та цікаві спробую відповісти на каналі."
07:36:43,2022-11-21,"Дорогі бойові друзі!  Вітаю вас із Днем Десантно-штурмових військ Збройних Сил України.  Ви – завжди перші! Ви там, де найважче. Ви пройшли особливий відбір і виснажливу підготовку. Саме тому ви є елітою війська і гордістю нації.  Загартовані у важких боях, ви дали гідну відсіч ворогу. Всі без винятку бригади наших Десантно-штурмових військ – легендарні. Я дякую кожному десантнику за службу, за вірність військовій присязі та клятві десантника.  Схиляю голову перед тими, чия кров назавжди влилася в колір ваших беретів.  Вітаю зі святом! Пишаюся та покладаюся на вас! Слава ДШВ! Слава Україні!  "
12:28:28,2022-11-20,"Бахмутський напрямок. Скоріш за все обстріл з РСЗВ ТОС-1А.  Пам'ятаємо, якою ціною тримається фронт."
10:46:35,2022-11-20," 10:46 борт RF92333 сів у Мачулищах, Білорусь"
09:17:46,2022-11-20," Над територією Білорусі активність тактичної авіації рф.  МіГ-31К потенційний носій гіперзвукової ракети ""Кинджал"", яку наші засоби ППО не можуть перехопити. Тому тривоги оголошені по всіх областях України.  МіГ-31К зазвичай супроводжують 2-3 винищувачі Су-30СМ.  Рейси тренувальні та демонстраційні.   09:10 Мачулищі, Білорусь, зліт борту RF92333"
09:15:35,2022-11-20," Імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   Пройдіть в укриття, якщо у вашій області оголошено тривогу."
08:11:58,2022-11-20," Білгородщина, рф, працює вороже ППО."
16:54:13,2022-11-19, Вибухи у Херсоні.
16:07:41,2022-11-19,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
14:59:29,2022-11-19,"Для підняття настрою — Ленінградська область рф, попередньо вибух на газопроводі."
14:56:09,2022-11-19,"Обстріл Оріхівської ТГ, Запорізької області."
14:40:43,2022-11-19," Білгородщина, рф, точкове влучання."
13:15:37,2022-11-19," Луганщина, працює вороже ППО."
09:07:01,2022-11-19," Аеродром Енгельс — тренування стратегічної авіації рф, Ту-95."
07:17:02,2022-11-19," Із звіту ОК ""Південь"" станом на ранок 19.11.22 втрати ворога на Південному напрямку склали:  — особового складу окупантів 26 од; — 2х танки;   На Кінбурнській косі уражено район зосередження живої сили, озброєння та техніки противника. Саме звідти окупанти обстрілювали портові буксири та зернові баржі в Дніпро-Бузькому лимані. Демілітарізовано 7 рашистів та 2 одиниці авто-бронетехніки, пункт базування зруйновано. Ворог наносив вогневе ураження із застосуванням РСЗВ та танків в напрямку Чорнобаївки, Антонівки, Придніпровського, Токарівки, Одрадокам’янки, річкового порту і житлових кварталів Херсону.   У чорному морі: 1х носій ракет типу «Калібр». Загальний боєзапас до 4 ракет.  втрати_рф Південь фронт"
00:53:28,2022-11-19, 00:51 Відбій
00:31:22,2022-11-19,"Каланчак, пуск 4 ракет - МВ"
00:27:41,2022-11-19,Миколаївська область загроза обстрілу з ЗРК С-300 з Херсонщини.  Пройдіть в укриття.
22:57:13,2022-11-18," Запорізька ОВА: ""Ворог наніс ракетний удар по Запоріжжю. Пошкоджено  об’єкт промислової інфраструктури. На місці події працюють рятувальники. Подробиці згодом. Бережіть себе!"""
22:48:16,2022-11-18, У Запорізькій області було чутно вибухи.
21:45:53,2022-11-18, Імовірність запуску БПЛА з тимчасово окупованих територій на Півдні.
14:03:09,2022-11-18,"Поширюється інформація, що рф під час ракетної атаки 17.11.22 використала крилату ракету з  начебто імітатором ядерної боєголовки. Спростовуємо.  На основі власних джерел Defense Express стверджує, що одна зі збитих над Києвом ракет була ідентифікована як Х-55 і, цитуючи, ""у цій рашистській ракеті було прикручено блок, який виступав імітатором ядерної бойової частини"". (див. фото) Треба уточнити, що Х-55 є базовую моделлю крилатої ракети повітрянного базування, яка призначена для несення ядерної бойової частини, на відміну від її неядерної модифікації Х-555 (обстріл якими зазвичай здійснювався). Але варто зазначити, що ядерна складова не зберігається вмонтованою у ракети і встановлюється окремо, якщо є наказ про використання тактичного ядерного озброєння. У саме цій ракеті, якщо така дійсно була, не було встановлено ядерної частини та відсік ""спеціальної бойової частини"" (див. фото) був ""порожнім"", інакше говорячи ""болванкою"". Ми все ж таки дотримуємося думки, що використання слова імітатор не доречно через те, що саме цей випадок використання ракети був бойовий і ні про яку імітацію ядерного використання не йдеться.  Навіщо використовувати ракету х-55 замість х-555? Можна припустити, що це пов'язано з вичерпанням запасів ракет модифікації х-555 через що використовуються ракети стратегічного запасу, як ""болванки"".  Чи це було небезпечно? Така ракета не несла додаткової небезпеки, більшої за звичайну крилату ракету.  Чи є це натяком на подальше використання тактичної ЯЗ? Скоріш за все ні. Те, що ""болванка"" бойової частини вціліла після збиття засобами ППО це випадковість, в іншому випадку, впізнати, що це була саме ракета х-55 не було б можливим. ⁠"
07:00:27,2022-11-18," Із звіту ОК ""Південь"" станом на ранок 18.11.22 ситуація на південному напрямку фронту наступна:   Окупанти обстрілюють правий берег реактивними системами залпового вогню, мінометами та важкою артилерією. Тримають під вогневим ураженням Чорнобаївку, Антонівку і сам Херсон.   Підбиття підсумків втрат ворожого війська ускладнено через віддаленість місць влучань. На даному етапі відомо про радіолокаційну станцію в районі Нової Каховки та бойову броньовану машину в районі Голої Пристані. Решта потребує дорозвідування.   У чорному морі: 1х носій ракет типу «Калібр». Загальний боєзапас до 4 ракет.  Південь фронт"
12:13:16,2022-11-17,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
12:00:17,2022-11-17," ОК ""Південь"": По Одещині нанесено ракетний удар.  З акваторії Чорного моря ворог здійснив пуск ""Калібрів"", а з використанням тактичної авіації з 2 Су-30 спрямував 6 ракет повітряного базування.  Уражено логістичний об'єкт в обласному центрі.    Постраждала 1 цивільна особа.  Вибуховою хвилею пошкоджено будівлі навколишніх підприємств.  6 ракет силами протиповітряної оборони знищено над морем."
10:58:15,2022-11-17, Початок відбою тривог. Бережіть себе.
10:52:26,2022-11-17, Відпрацювало ППО Одещина/Миколаївщина. Очікуєм ще.
10:47:01,2022-11-17, Ракети у бік Одещини.
10:40:56,2022-11-17," 10:40 Мачулищі, Білорусь, сів МіГ-31К RF92333"
10:24:50,2022-11-17,"Ті дрони, що долетають - збиваються.  Поки про нові влучання інформації немає."
10:08:26,2022-11-17,→Поки що Шахіди у бік Києва.
10:03:49,2022-11-17,→У бік Вінниці БпЛА/ракета.
10:00:06,2022-11-17," БпЛА ""Шахід"" у бік Миколаївщини."
09:42:38,2022-11-17, КМВА: «Над Києвом збито 2 крилаті ракети»
09:35:21,2022-11-17,На Харківщині ППО збиває С-300 з Білгородщини.
09:34:44,2022-11-17, Вінничина — працює ППО.
09:34:29,2022-11-17,"Над Києвом також працює наша авіація, звуки якої ви можете чути."
09:33:54,2022-11-17,→ З Півдня у бік Київщини також. Біла Церква і далі за курсом. Можуть змінювати траєкторію.
09:30:21,2022-11-17,→ Зі сходу у напрямку Києва ще ракети.
09:26:30,2022-11-17, Повідомляють про проліт ракети над Києвом. Перевірити не можемо.
09:07:30,2022-11-17,"Ну ви вже знаєте, потенційний носій гіперзвукових ракет ""Кинджал"" і т.п."
09:05:00,2022-11-17," 09:00 Мачулищі, Білорусь, зліт МіГ-31К RF92333"
08:56:39,2022-11-17,Ще пуски з Каспійського напрямку. Кількість ракет невідома
08:54:32,2022-11-17, Київщина - працює ППО.
08:47:30,2022-11-17, Запуск ракет ЗРК С-300 з Білгородщини у бік Харкова.
08:45:38,2022-11-17, Харківщина - також робота ППО.
08:44:58,2022-11-17," Черкаська, Полтавська області, працює ППО."
08:36:47,2022-11-17,→ Полтавщина проліт ракети. Харківщина також.
08:32:27,2022-11-17, Дніпро - також працює ППО.
08:31:03,2022-11-17, Вибух у Дніпрі
08:07:43,2022-11-17,Запуск ракет з Ту-95. Поки з одного.
07:43:15,2022-11-17, Поки існує ймовірність повномасштабної тривоги по всіх областях з огляду на активність стратегічної авіації ворога на Каспійському напрямку.
07:38:08,2022-11-17,"ℹ На жаль є перебої із зв'язком, тому працюватимемо доки він буде. Заздалегідь просимо вибачення."
07:26:00,2022-11-17, Імовірність запуску ракет із акваторії Чорного моря  / БПЛА з окупованих територій.
01:52:27,2022-11-17," Чаплинка, Каланчак — точкові ураження сил ворога."
23:07:19,2022-11-16,"Джанкой, Крим - вибухи."
18:39:49,2022-11-16,"Не коментуємо, бо окрім заяв різного ступеню розмитості, ніяких конкретних тверджень не оголошувалось. Тривають слідчі дії та консультації."
12:59:29,2022-11-16,Знов робота ППО у Білгородській області.
12:54:44,2022-11-16, Активність ворожої авіації вздовж кордонів східних областей.
11:02:32,2022-11-16,"Білгородщина, рф - точкове влучання."
10:13:49,2022-11-16," Міг-31К RF92339 сів у Мачулищах, Білорусь"
09:52:14,2022-11-16," Над територією Білорусі активність тактичної авіації рф.  МіГ-31К потенційний носій гіперзвукової ракети ""Кинджал"", яку наші засоби ППО не можуть перехопити. Тому тривоги оголошені по всіх областях України.  МіГ-31К зазвичай супроводжують 2-3 винищувачі Су-30СМ.  Рейси тренувальні та демонстраційні, але не наражайте себе на небезпеку."
09:47:15,2022-11-16," Імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   Пройдіть в укриття, якщо у вашій області оголошено тривогу."
08:04:33,2022-11-16,"Ні на що не натякаємо, але підтримайте гривнею спільний проект фонду «Повернись живим» і ГУР МО «Black box»."
07:52:42,2022-11-16, Нафтобаза у Орловській області рф уражена БпЛА. Це близько 170км від українського кордону.
07:15:38,2022-11-16,"Є також попередні висновки стосовно інциденту у Польщі від експертних груп та OSINT-спільноти, але з огляду на чутливість теми - не публікуватимемо, дочекаємось офіційних заяв."
07:12:55,2022-11-16,"У Токмаку знищено склад БК окупантів, в Скадовську вибух на базі ворога."
01:08:48,2022-11-16," Скадовськ, Каланчак — точкові ураження сил ворога."
00:29:45,2022-11-16, Початок відбою тривог. Тихої ночі.
00:10:02,2022-11-16,"По питанню влучання по території Польщі, перемовини і консультації Польщі, НАТО, США, та України тривають. Наразі не йде мова про миттєве реагування з боку НАТО."
23:53:48,2022-11-15," Попередньо декілька Ту-22м3 з Шайківки. На озброєнні можуть бути ракети Х-22.  Може бути також і вильотом ""на залякування""."
23:30:02,2022-11-15, Працює ППО. С-300 Повітряних Сил ЗС України збиває ворожу крилату ракету.
20:24:55,2022-11-15,"Є інформація, що за час ракетної атаки, одна, або дві крилаті ракети влучили по території Польщі. Загинуло дві людини. Інформація уточнюється."
19:36:38,2022-11-15," Близько 14.30 15 листопада російські окупанти ударили по території України крилатими ракетами повітряного та морського базування.  До чергового терористичного акту проти української держави було залучено  14 літаків-ракетоносців стратегічної авіації Ту-95, кораблі Чорноморського флоту росії та іранські ударні дрони-камікадзе ""Shahed-136/131"".  Загалом було випущено було випущено близько 70 крилатих ракет Х-101/Х-555 авіаційного базування з півночі Каспійського моря та з району Волгодонська (Ростовська область). Також близько 20 ракет ""Калібр"" морського базування з акваторії Чорного моря та 10 дронів-камікадзе.  За попередніми даними протиповітряною обороною знищено 73 крилатих ракет ворога та усі 10 дронів-камікадзе.  Як і передбачалось ворог подовжує атакувати високоточною зброєю об’єкти критичної інфраструктури України. Також, внаслідок рашистських ракетних ударів постраждали і багатоквартирні житлові будинки.  Для захисту українського неба Повітряні Сили Збройних Сил України використовують усе наявне озброєння, в тому числі й системи протиповітряної оборони, надані західними партнерами напередодні!   Слава Україні!"
19:22:08,2022-11-15," Офіс Президента: ""З 90 запущених ракет, силами ППО було збито 70""."
18:18:27,2022-11-15, Початок відбою тривог. Бережіть себе.
18:18:01,2022-11-15," Білгородщина, влучання."
17:50:25,2022-11-15," Загроза БпЛА на Півдні. Куди повідомляти, якщо чуєте дрон."
17:49:01,2022-11-15, Зеленський: «85 ракетних ударів нанесено по Україні. Ще 20 можуть бути нанесені.»
17:47:58,2022-11-15, Чутно вибухи у Києві.
17:42:18,2022-11-15, Миколаївщина також працює ППО.
17:39:46,2022-11-15," Одещина, ще працює ППО."
17:04:46,2022-11-15," Одещина, працює ППО."
16:58:03,2022-11-15,"ППО відпрацювало максимально ефективно для тих умов, які ми маємо. ⁠"
16:51:39,2022-11-15, Кіровоградська ОВА: «Вражені об‘єкти енергетичної інфраструктури в Кропивницькому районі.»
16:49:58,2022-11-15,"Хмельниччина, Київщина — робота ППО."
16:46:12,2022-11-15,У багатьох областях проблеми із електроенергією.
16:40:51,2022-11-15, Хмельниччина працює ППО.
16:38:34,2022-11-15, Львівщина — працює ППО.
16:34:31,2022-11-15,У Кривому Розі влучання.
16:34:13,2022-11-15, Полтавська ОВА: «У Кременчуцькому районі є влучання в об’єкт інфраструктури»
16:31:03,2022-11-15, Івано-Франківщина — вибухи.
16:25:11,2022-11-15, Рівне вибухи.  Кривий Ріг вибухи.
16:20:04,2022-11-15," У Рівному завдали удару по об’єкту критичної інфраструктури, деякі частини міста без електроенергії."
16:19:26,2022-11-15,Нові запуски ракет не підтверджуємо.
16:18:15,2022-11-15, Вінничина працює ППО. Ракети на північний захід.
16:15:29,2022-11-15,На Харківщині також проблеми із електропостачанням.
16:14:34,2022-11-15," Львівська ОДА: «Прильоти, частина Львова без світла»."
16:13:47,2022-11-15, Ще запуск ЗРК С-300 з Білгородщини.
16:12:21,2022-11-15," Рівне, попередньо влучання. Не житловий об'єкт. Чекаємо на офіційні джерела."
16:10:13,2022-11-15, Кличко: «Ще одне влучання в Печерському районі. Багатоповерхівка.»  Це друге. Трохи із затримкою.
16:09:13,2022-11-15,Кривий Ріг — чутно вибухи.
16:08:50,2022-11-15,Львівщина — працює ППО.
16:08:41,2022-11-15, Рівне — працює ППО.
16:07:23,2022-11-15,"Попередні хвилі доходять до західних областей. Львівська, Рівненська."
16:05:32,2022-11-15, Вибухи у Харкові. Запуск ЗРК С-300 з Білгородщини.
16:04:27,2022-11-15," Одещина, вибух."
15:55:51,2022-11-15,Також у Житомирщині було влучання. Не житловий.
15:49:40,2022-11-15, Житомирщина — успішне збиття.
15:45:36,2022-11-15,"Житомирщина, Вінниччина — ракети у повітрі."
15:39:14,2022-11-15,Ще запуски ракет з району Астрахані. + 3 пуски на даний момент.
15:37:09,2022-11-15," У Києві є влучання в Печерському районі. За попередньою інформацією, в два житлових будинки, повідомив міський голова Кличко."
15:33:04,2022-11-15," Полтавщина, Київщина, праює ППО."
15:26:58,2022-11-15,"Черкаська, Запорізька, Полтавська області — ракети у повітрі."
15:14:54,2022-11-15, Вибухи у Києві. Можливо влучання.
15:08:08,2022-11-15, Київщина — робота ППО.
15:07:56,2022-11-15,"Ракети заходять у повітряний простір з північно-східного напрямку. Чернігівщина, Сумщина, Харківщина. Поки напрямок у бік Київської області, можливо наскрізь."
14:55:39,2022-11-15, Сумщина — успішна робота ППО.
14:42:24,2022-11-15," Так, давайте по запусках.  Нам відомо про приблизно 10х Ту-95, які вочевидь можуть нести до 80 ракет, що звісно не так — їх менше.  Точну кількість запущених ракет вам ніхто не скаже зараз. Як зіб'ємо, тоді підрахуємо.  Можливо рф також запускала Калібри, для утруднення роботи сил ППО. Точно не скажемо. Ваша задача бути в укриттях."
14:15:26,2022-11-15,Повторні запуски. Нарахували 6 пусків.
14:06:22,2022-11-15, Чутно вибухи у Запорізькій області. Зв'язок із ракетними запусками не можемо підтвердити на даний момент.
13:54:38,2022-11-15,Запуск ракет з Каспійського напрямку.
12:33:15,2022-11-15," Імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   Пройдіть в укриття, якщо у вашій області оголошено тривогу."
09:55:05,2022-11-15,Мі-24 насипає.
08:59:12,2022-11-15," Білгородщина, рф, точкове ураження."
07:43:57,2022-11-15," Запорізька ОВА: «Близько четвертої ранку окупантами був нанесений ракетний удар (4 ракети, імовірно С300) по передмістю Запоріжжя. Постраждалих та руйнувань не виявлено.»"
07:34:22,2022-11-15," Мелітополь, точкове ураження сил ворога."
04:00:41,2022-11-15, У Запоріжжі чутно вибухи.
00:00:01,2022-11-15,Поки витримуєм режим тиші. Тихої ночі
22:10:01,2022-11-14," Скадовськ, Херсонщина, точкове ураження сил ворога."
19:48:47,2022-11-14,"Не пишемо, бо все спокійно. Вигадану незрозуміло ким активність авіації ігноруйте. Олешки, Кінбурн — на шляху додому "
16:48:15,2022-11-14,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
13:31:37,2022-11-14,14 листопада близько 10:00 на східному напрямку підрозділами зенітних ракетних військ Повітряних Сил знищено два ворожі БпЛА оперативно-тактичного рівня.
00:54:13,2022-11-14, Відбій ракетної загрози.
00:29:42,2022-11-14, Активність стратегічної авіації рф (Ту-22м3) над Азовським морем. Можливі запуски ракет.  Пройдіть в укриття якщо у вашій області оголошена повітряна тривога.
00:20:48,2022-11-14,Миколаївська область загроза застосування ЗРК С-300 Пройдіть в укриття.
23:59:01,2022-11-13,Тихої ночі 
23:13:55,2022-11-13, Відбій по областях. По Білгородщині працює наша артилерія.
22:41:36,2022-11-13,Запуск ракет ЗРК С-300 із Білгородської області рф.  Будьте в укриттях.
22:09:35,2022-11-13,"Гопри, Херсонщина, відпрацювання."
22:04:05,2022-11-13,Загроза ЗРК С-300 із Білгородської області рф. Будьте в укриттях.
17:56:21,2022-11-13," ОК ""Південь"": Нашими підрозділами на правому березі Дніпра з початку тижня деокуповано 179 населених пунктів  на понад 4,5 тисячах квадратних кілометрів.   В звільнених населених пунктах та на територіях Миколаївської та Херсонської областей підрозділами Сил оборони проводяться стабілізаційні заходи, в тому числі розмінувальні."
13:36:44,2022-11-13," Міг-31К RF92339 сів у Мачулищах, Білорусь  "
12:35:20,2022-11-13,🦅 Збиття БпЛА «Орлан» бійцями 95 ОДШБр з ПЗРК LMM Martlet.  
12:03:51,2022-11-13,"Над територією Білорусі активність тактичної авіації рф.  МіГ-31К потенційний носій гіперзвукової ракети ""Кинджал"", яку наші засоби ППО не можуть перехопити. Тому тривоги оголошені по всіх областях України.  МіГ-31К зазвичай супроводжують 2-3 винищувачі Су-30СМ.  Рейси тренувальні та демонстраційні.  "
10:44:49,2022-11-13," Міг-31К RF92333 сів у Мачулищах, Білорусь."
09:18:49,2022-11-13," Над територією Білорусі активність тактичної авіації рф.  МіГ-31К потенційний носій гіперзвукової ракети ""Кинджал"", яку наші засоби ППО не можуть перехопити. Тому тривоги оголошені по всіх областях України.  МіГ-31К зазвичай супроводжують 2-3 винищувачі Су-30СМ.  Рейси тренувальні та демонстраційні."
05:40:08,2022-11-13, Відбій по областях.
05:28:34,2022-11-13,"До речі, у серіала ""Чорнобаївка"" новий спіноф ""Чаплинка"". Район аеродрому детонує."
05:08:29,2022-11-13, Імовірність запуску ракет із акваторії Чорного моря  / БПЛА з окупованих територій.
02:08:57,2022-11-13, Звуки вибухів у Запорізькій області.
01:58:05,2022-11-13, О1:57 Відбій по областях.
01:30:22,2022-11-13, Загроза ЗРК С-300 з окупованих територій Херсонщини.
00:20:04,2022-11-13, Черкаська ОВА: «На Черкащині під час крайньої тривоги спрацювала ППО.» Чудово.
23:56:10,2022-11-12, Відбій ракетної загрози.
23:44:31,2022-11-12, Повідомляють о вибухах у Черкасах.
23:35:22,2022-11-12," Попередньо декілька Ту-22м3 з Шайківки. На озброєнні можуть бути ракети Х-22.  Може бути також і вильотом ""на залякування""."
23:25:04,2022-11-12," Імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   Пройдіть в укриття, якщо у вашій області оголошено тривогу."
23:18:26,2022-11-12,Ворожі об'єкти в Херсонській області під обстрілом ЗСУ.
22:46:09,2022-11-12, Імовірність запуску ракет із акваторії Чорного моря.
18:58:51,2022-11-12,🤫  На захисті українського неба.
17:00:55,2022-11-12, Відбій по областях.
16:28:57,2022-11-12, Чутно вибух у Запоріжжі.
16:24:32,2022-11-12," ОК ""Південь"": на Кінбурнській косі ведуться бойові роботи."
15:54:14,2022-11-12,"Міг-31К RF92333 сів у Мачулищі, Білорусь."
14:32:03,2022-11-12," Над територією Білорусі активність тактичної авіації рф.  МіГ-31К потенційний носій гіперзвукової ракети ""Кинджал"", яку наші засоби ППО не можуть перехопити. Тому тривоги оголошені по всіх областях України.  МіГ-31К зазвичай супроводжують 2-3 винищувачі Су-30СМ.  Рейси тренувальні та демонстраційні."
07:20:50,2022-11-12,"Першу половину дня будемо без зв'язку, вибачаємось. Повернемось із гарними новинами "
07:07:56,2022-11-12, Загроза БпЛА на північному сході.
03:14:02,2022-11-12,Загроза обстрілу ЗРК С-300 з окупованих територій Херсонщини.
02:29:05,2022-11-12, Відбій по областях.
01:56:14,2022-11-12,Загроза обстрілу ЗРК С-300 з окупованих територій Херсонщини.
23:35:25,2022-11-11," Білгородська та Курська області — працює ППО. У найближчий час можливі повітряні тривоги у Сумській, Харківській областях."
20:16:38,2022-11-11,Запуск ракет ЗРК С-300 із Білгородської області рф.
19:14:21,2022-11-11, Активність стратегічної авіації рф.  Дізнатись тренувальний виліт чи бойовий зараз неможливо. У разі небезпеки по країні буде оголошено повітряну тривогу.  21:00 Схоже на тренувальний виліт.
18:36:13,2022-11-11,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
14:29:33,2022-11-11," Офіс Президента: Відбувся черговий обмін - вдалося звільнити 45 воїнів ЗСУ. Серед них солдати та сержанти, які у боях захищали нашу державу."
13:20:06,2022-11-11,"Скільки ми всі чекали на цю подію. Слава Україні, слава Збройним силам!"
13:18:14,2022-11-11,ЗСУ заходять у Херсон 
13:10:58,2022-11-11,
13:02:45,2022-11-11," За 11.11.22 підтвердження звільнення: Чайкине, Клапая, Львівські Отруби, Високе, Білозерка, Калинівка  Оновлюється. Дякуємо DeepState за інформацію."
10:31:51,2022-11-11,Антонівський міст через Дніпро все ж таки не витримав масованих обстрілів. Впала секція.
08:03:08,2022-11-11,"Ракетний обстріл Миколаєва вночі 11.11.22   Вночі російськи терористи влучили у п’ятиповерхівку в Миколаєві ракетами зенітного комплексу С-300. Наразі відомо про двох загиблих і двох поранених людей.  Руйнування з п’ятого по перший поверх, повідомляє ГУ ДСНС в Миколаївській області. Проводяться пошуково-рятувальні роботи, від ДСНС залучено 68 рятувальників та 13 одиниць техніки.  UPD. Станом на 10:00 відомо про 5 загиблих.  ракетні_удари"
03:11:12,2022-11-11,Миколаївська область під обстрілом ЗРК С-300 з Херсонщини.   Пройдіть в укриття.
02:57:50,2022-11-11, Загроза БпЛА у центральних та південних областях.
00:06:56,2022-11-11, На Харківщині працює ППО.
00:04:59,2022-11-11,"Я дякую за десятки питань у приватні повідомлення, але давайте домовимось, що коли будуть справжні новини, тоді будемо писати. Не поспішаємо. Попереду багато роботи. "
23:59:07,2022-11-10," Дніпропетровщина, два БпЛА ""Шахід""."
23:22:24,2022-11-10,"ЗСУ з'явилися у Херсоні несподівано для залишків російського ""контингенту"". Зараз вони у темряві намагаються перетнути Дніпро човнами. Не всі допливуть до лівого берега."
22:21:18,2022-11-10,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
20:23:47,2022-11-10," Так, зараз каскад звільнених н.п. на Херсонщині і створювати карти марна справа, але для приблизного розуміння масштабів ми спробували.   За 10.11.22 Звільнено на Миколаївщині: Тамарине, Євгенівка, Павлівка, Снігурівка, Василівка, Звільнено на Херсонщині: Качкарівка, Дудчани, П'ятихатки, Чкалове, Бобровий Кут, Станіслав, Борозенське, Брускинське, Кисилівка, Милове, Новокаїри.  🟨 Жовтим позначена вся Херсонська офензива. фронт"
20:09:59,2022-11-10, Вибухи у Миколаєві.
20:07:44,2022-11-10, Імовірність запуску ракет із акваторії Чорного моря  / БПЛА з окупованих територій.
20:02:37,2022-11-10,Ворожі об'єкти в Херсонській області під обстрілом ЗСУ.
16:30:57,2022-11-10,"Павлівка, Миколаївщина —  "
16:27:52,2022-11-10, Вибухи у Мелітополі.
10:45:23,2022-11-10,Снігурівка — 
10:34:00,2022-11-10,Запуск ракет ЗРК С-300 із Білгородської області рф.  Ймовірно працюють у режимі ППО.
06:47:15,2022-11-10,Запоріжжя під обстрілом ЗРК С-300/РСЗВ з окупованих територій області.   Пройдіть в укриття.  UPD. 06:58 Відбій.
23:39:03,2022-11-09, Ураження скупчення ворога на Херсонщині у районі Антонівки.
20:17:03,2022-11-09," Керівниця прес-центру Сил Оборони Півдня Наталя Гуменюк про ситуацію навколо Херсона:  «Заява російського командування може бути частиною інформаційно-психологічної операції, щоби створити хибне враження про справжні наміри.  Росіяни створили рубежі оборони під Херсоном, а регулярні російські війська знаходяться на місцях, і готові тримати оборону»."
19:37:07,2022-11-09, Чутно вибух у Кривому Розі.
17:43:03,2022-11-09,Не орієнтуйтеся на інформацію від російських джерел стосовно ситуації на лінії фронту.  Це складова ІПСО та марні намагання вплинути на військово-політичні рішення.
